id,kingdom,phylum,tclass,order,family,subfamily,genus,species,infraspecificEpithet,identificationQualifier,extant,commonName,synonyms,taxonRank,Fernandez_Vrba_2005_Name,BinindaEmonds_2008_Name,ref_id,tribe
14200054,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,"","",1,"Wild Boar","anglicus Reichenbach, 1846; aper Erxleben, 1777; asiaticus Sanson, 1878; bavaricus Reichenbach, 1846; campanogallicus Reichenbach, 1846; capensis Reichenbach, 1846; castilianus Thomas, 1911; celticus Sanson, 1878; chinensis Linnaeus, 1758; crispus Fitzinger, 1858; deliciosus Reichenbach, 1846; domesticus Erxleben, 1777; europaeus Pallas, 1811; fasciatus von Schreber, 1790; ferox Moore, 1870; ferus Gmelin, 1788; gambianus Gray, 1847 [nomen nudum]; hispidus von Schreber, 1790; hungaricus Reichenbach, 1846; ibericus Sanson, 1878; italicus Reichenbach, 1846; juticus Fitzinger, 1858; lusitanicus Reichenbach, 1846; macrotis Fitzinger, 1858; monungulus G. Fischer [von Waldheim], 1814; moravicus Reichenbach, 1846; nanus Nehring, 1884; palustris R�timeyer, 1862; pliciceps Gray, 1862; polonicus Reichenbach, 1846; sardous Reichenbach, 1846; scropha Gray, 1827; sennaarensis Fitzinger, 1858 [nomen nudum]; sennaarensis Gray, 1868; sennaariensis Fitzinger, 1860; setosus Boddaert, 1785; siamensis von Schreber, 1790; sinensis Erxleben, 1777; suevicus Reichenbach, 1846; syrmiensis Reichenbach, 1846; turcicus Reichenbach, 1846; variegatus Reichenbach, 1846; vulgaris (S. D. W., 1836); wittei Reichenbach, 1846; algira Loche, 1867; barbarus Sclater, 1860 [nomen nudum]; sahariensis Heim de Balzac, 1937; attila Thomas, 1912; falzfeini Matschie, 1918; cristatus Wagner, 1839; affinis Gray, 1847 [nomen nudum]; aipomus Gray, 1868; aipomus Hodgson, 1842 [nomen nudum]; bengalensis Blyth, 1860; indicus Gray, 1843 [nomen nudum]; isonotus Gray, 1868; isonotus Hodgson, 1842 [nomen nudum]; jubatus Miller, 1906; typicus Lydekker, 1900; zeylonensis Blyth, 1851; davidi Groves, 1981; leucomystax Temminck, 1842; japonica Nehring, 1885; nipponicus Heude, 1899; libycus Gray, 1868; lybicus Groves, 1981; mediterraneus Ulmansky, 1911; reiseri Bolkay, 1925; majori De Beaux and Festa, 1927; meridionalis Forsyth Major, 1882; baeticus Thomas, 1912; sardous Str�bel, 1882; moupinensis Milne-Edwards, 1871; acrocranius Heude, 1892; chirodontus Heude, 1888; chirodonticus Heude, 1899; collinus Heude, 1892; curtidens Heude, 1892; dicrurus Heude, 1888; flavescens Heude, 1899; frontosus Heude, 1892; laticeps Heude, 1892; leucorhinus Heude, 1888; melas Heude, 1892; microdontus Heude, 1892; oxyodontus Heude, 1888; paludosus Heude, 1892; palustris Heude, 1888; planiceps Heude, 1892; scrofoides Heude, 1892; spatharius Heude, 1892; taininensis Heude, 1888; nigripes Blanford, 1875; riukiuanus Kuroda, 1924; sibiricus Staffe, 1922; raddeanus Adlerberg, 1930; taivanus (Swinhoe, 1863); ussuricus Heude, 1888; canescens Heude, 1888; continentalis Nehring, 1889; coreanus Heude, 1897; gigas Heude, 1892; mandchuricus Heude, 1897; songaricus Heude, 1897; vittatus Boie, 1828; andersoni Thomas and Wroughton, 1909; jubatulus Miller, 1906; milleri Jentink, 1905; pallidiloris Mees, 1957; peninsularis Miller, 1906; rhionis Miller, 1906; typicus Heude, 1899; <u>names based on domestic or feral populations possibly to be assigned to S. s. vittatus</u>: andamanensis Blyth, 1858; babi Miller, 1906; enganus Lyon, 1916; floresianus Jentink, 1905; natunensis Miller, 1901; nicobaricus Miller, 1902; tuancus Lyon, 1916; names based on populations possibly originating from scrofa/celebensis hybrids (Groves, 1981a): aruensis Rosenberg, 1878; ceramensis Rosenberg, 1878; goramensis De Beaux, 1924; niger Finsch, 1886; papuensis Lesson and Garnot, 1826; ternatensis Rolleston, 1877.",species,,,5,Suini
14200055,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,scrofa,"",1,"","",subspecies,,,5,Suini
14200056,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,algira,"",1,"","",subspecies,,,5,Suini
14200057,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,attila,"",1,"","",subspecies,,,5,Suini
14200058,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,cristatus,"",1,"","",subspecies,,,5,Suini
14200059,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,davidi,"",1,"","",subspecies,,,5,Suini
14200060,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,leucomystax,"",1,"","",subspecies,,,5,Suini
14200061,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,libycus,"",1,"","",subspecies,,,5,Suini
14200062,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,majori,"",1,"","",subspecies,,,5,Suini
14200063,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,meridionalis,"",1,"","",subspecies,,,5,Suini
14200064,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,moupinensis,"",1,"","",subspecies,,,5,Suini
14200065,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,nigripes,"",1,"","",subspecies,,,5,Suini
14200066,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,riukiuanus,"",1,"","",subspecies,,,5,Suini
14200067,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,sibiricus,"",1,"","",subspecies,,,5,Suini
14200068,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,taivanus,"",1,"","",subspecies,,,5,Suini
14200069,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,ussuricus,"",1,"","",subspecies,,,5,Suini
14200070,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,scrofa,vittatus,"",1,"","",subspecies,,,5,Suini
14200071,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,verrucosus,"","",1,"Java Warty Pig","borneensis Forsyth Major, 1897; ceramica Gray, 1868; mystaceus Gray, 1873; olivieri Sody, 1941; blouchi Groves, 1981.",species,,,5,Suini
14200072,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,verrucosus,verrucosus,"",1,"","",subspecies,,,5,Suini
14200073,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,Suinae,Sus,verrucosus,blouchi,"",1,"","",subspecies,,,5,Suini
14200074,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"","","","","",1,"","Dicotylidae Turner, 1849.",family,,,5,""
14200075,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Catagonus,"","","",0,"","",genus,,,5,""
14200076,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Catagonus,wagneri,"","",1,"Chacoan Peccary","",species,,,5,""
14200077,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,"","","",1,"","Adenonotus Brookes, 1827 [nomen oblitum]; Notophorus G. Fischer [von Waldheim], 1817 [nomen oblitum]; Notophorous Wooodburne, 1968; Tagassu von Frisch, 1775 [unavailable].",genus,,,5,""
14200078,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,"","",1,"Collared Peccary","caitetu Liais, 1872; tajassu (Erxleben, 1777); angulatus (Cope, 1889); bangsi Goldman, 1917; modestus Cabrera, 1917; crassus (Merriam, 1901); crusnigrum (Bangs, 1902); humeralis (Merriam, 1901); nanus (Merriam, 1901); nelsoni Goldman, 1926; niger (J. A. Allen, 1913); nigrescens Goldman, 1926; patira (Kerr, 1792); macrocephalus Anthony, 1921; minor (Kerr, 1792); torquatus (G. Cuvier, 1816); sonoriensis (Mearns, 1897); torvus (Bangs, 1898); yucatanensis (Merriam, 1901).",species,,,5,""
14200079,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,tajacu,"",1,"","",subspecies,,,5,""
14200080,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,angulatus,"",1,"","",subspecies,,,5,""
14200081,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,bangsi,"",1,"","",subspecies,,,5,""
14200082,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,crassus,"",1,"","",subspecies,,,5,""
14200083,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,crusnigrum,"",1,"","",subspecies,,,5,""
14200084,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,humeralis,"",1,"","",subspecies,,,5,""
14200085,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,nanus,"",1,"","",subspecies,,,5,""
14200086,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,nelsoni,"",1,"","",subspecies,,,5,""
14200087,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,niger,"",1,"","",subspecies,,,5,""
14200088,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,nigrescens,"",1,"","",subspecies,,,5,""
14200089,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,patira,"",1,"","",subspecies,,,5,""
14200090,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,sonoriensis,"",1,"","",subspecies,,,5,""
14200091,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,torvus,"",1,"","",subspecies,,,5,""
14200092,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Pecari,tajacu,yucatanensis,"",1,"","",subspecies,,,5,""
14200093,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Tayassu,"","","",1,"","Dicotyles G. Cuvier, 1817; Olidosus Merriam, 1901.",genus,,,5,""
14200094,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Tayassu,pecari,"","",1,"White-lipped Peccary","beebei Anthony, 1921; aequatoris (L�nnberg, 1921); equatorius Rusconi, 1929; albirostris (Illiger, 1815); labiatus (Cuvier, 1817); ringens Merriam, 1901; spiradens Goldman, 1912.",species,,,5,""
14200095,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Tayassu,pecari,pecari,"",1,"","",subspecies,,,5,""
14200096,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Tayassu,pecari,aequatoris,"",1,"","",subspecies,,,5,""
14200097,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Tayassu,pecari,albirostris,"",1,"","",subspecies,,,5,""
14200098,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Tayassu,pecari,ringens,"",1,"","",subspecies,,,5,""
14200099,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tayassuidae,"",Tayassu,pecari,spiradens,"",1,"","",subspecies,,,5,""
14200100,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"","","","","",1,"","Choeropsinae Gill, 1872.",family,,,5,""
14200101,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hexaprotodon,"","","",1,"","Choerodes  Leidy, 1852; Choeropsis Leidy, 1853; Diprotodon Duvernoy, 1849.",genus,,,5,""
14200102,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hexaprotodon,liberiensis,"","",1,"Pygmy Hippopotamus","minor (Morton, 1844) [preoccupied]; heslopi (Corbet, 1969).",species,,,5,""
14200103,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hexaprotodon,liberiensis,liberiensis,"",1,"","",subspecies,,,5,""
14200104,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hexaprotodon,liberiensis,heslopi,"",1,"","",subspecies,,,5,""
14200105,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hippopotamus,"","","",1,"","Hippopothamus Boddaert, 1785; Tetraprotodon Falconer and Cautley, 1836.",genus,,,5,""
14200106,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hippopotamus,amphibius,"","",1,"Common Hippopotamus","abyssinicus  Lesson, 1842; africanus Lac�p�de, 1799; senegalensis Desmoulins, 1826; tschadensis Schwarz, 1914; typus Duvernoy, 1846; capensis Desmoulins, 1825; australis Duvernoy, 1846; constrictor Zukowsky, 1924; constrictus Miller, 1910; kiboko Heller, 1914.",species,,,5,""
14200107,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hippopotamus,amphibius,amphibius,"",1,"","",subspecies,,,5,""
14200108,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hippopotamus,amphibius,capensis,"",1,"","",subspecies,,,5,""
14200109,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hippopotamus,amphibius,kiboko,"",1,"","",subspecies,,,5,""
14200110,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"","","","","",1,"","Aucheniini Bonaparte, 1845; Lamini Webb, 1965.",family,,,5,""
14200111,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"",Camelus,"","","",1,"","Camellus Molina, 1782; Dromedarius Gloger, 1841.",genus,,,5,""
14200112,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"",Camelus,bactrianus,"","",1,"Bactrian Camel","bocharicus Kolenati, 1847; caucasicus Kolenati, 1847; orientalis J. Fischer, 1829 [nomen nudum]; tauricus J. Fischer, 1829 [nomen nudum]; ferus Przewalski, 1878; genuinus Kolenati, 1847 [nomen oblitum].",species,,,5,""
14200113,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"",Camelus,bactrianus,bactrianus,"",1,"","",subspecies,,,5,""
14200114,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"",Camelus,bactrianus,ferus,"",1,"","",subspecies,,,5,""
14200115,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"",Camelus,dromedarius,"","",1,"One-humped Camel","aegyptiacus  Kolenati, 1847; africanus (Gloger, 1841); arabicus Desmoulins, 1823; dromas Pallas, 1811; dromos Kerr, 1792; ferus Falk, 1786 [nomen oblitum]; lukius Kolenati, 1847; polytrichus Kolenati, 1847; turcomanicus J. Fischer, 1829 [nomen nudum]; vulgaris Kolenati, 1847.",species,,,5,""
14200116,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"",Lama,"","","",1,"","Aucheria F. Cuvier, 1830; Auchenia Illiger, 1811; Auchenias Wagner, 1843; Dromedarius Wagler, 1830; Guanaco Perry, 1811; Lacma Tiedemann, 1804; Lama Frisch, 1775 [unavailable]; Llacma Illiger, 1815; Llama Gray, 1852; Neoauchenia Ameghino, 1891; Pacos Gray, 1872; Vicunia Rafinesque, 1815.",genus,,,5,""
14200117,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"",Lama,glama,"","",1,Guanaco,"ameghiniana L�pez Aranguren, 1930; araucana (Molina, 1782); arcucana (Kerr, 1792); arrucana (Link, 1795); castelnaudi (Gervais, 1855); chilihueque Boitard, 1845; cordubensis (Ameghino, 1889); domestica Fischer, 1829; ensenadensis (Ameghino, 1889); intermedia (Gervais, 1855); lama (Illiger, 1811); llama (Link, 1795); llacma (F. Cuvier, 1821); lujanensis (Ameghino, 1889); moromoro (Schinz, 1845); paco (Gmelin, 1788); pacos (Linnaeus, 1758); peruana (Tiedemann, 1804); peruviana Lesson, 1827; vulgaris Wagner, 1837; guanicoe (M�ller, 1776); fera Gray, 1843; guanaco (Perry, 1811); guanacos (Schinz, 1845); guanacus Gray, 1852; huanaca (C. H. Smith, 1827); huanacha Elliot, 1907; huanachus Thomas, 1891; huanacos Sclater, 1891; huanacus (Molina, 1782); llama (Waterhouse, 1839); molinaei Boitard, 1845; voglii Krumbiegel, 1944; cacsilensis L�nnberg, 1913.",species,,,5,""
14200118,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"",Lama,glama,glama,"",1,"","",subspecies,,,5,""
14200119,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"",Lama,glama,cacsilensis,"",1,"","",subspecies,,,5,""
14200120,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"",Lama,glama,guanicoe,"",1,"","",subspecies,,,5,""
14200121,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"",Vicugna,"","","",1,"","",genus,,,5,""
14200122,Animalia,Chordata,Mammalia,ARTIODACTYLA,Camelidae,"",Vicugna,vicugna,"","",1,Vicugna,"elfridae  (Krumbiegel, 1949); frontosa (H. Gervais and Ameghino, 1880); gracilis (H. Gervais and Ameghino, 1880); mensalis (Thomas, 1917); minuta (Burmeister, 1891); pristina (Amhegino, 1891); provicugna (Boule, 1920); vicunia (Tschudi, 1844); vicunna (Tiedemann, 1804).",species,,,5,""
14200123,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"","","","","",1,"","",family,,,5,""
14200124,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Hyemoschus,"","","",1,"","Hyaemoschus Zittel, 1893; Hyeomoschus Turner, 1850; Hyomoschus Blyth, 1865.",genus,,,5,""
14200125,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Hyemoschus,aquaticus,"","",1,"Water Chevrotain","batesi (Lydekker, 1906); cottoni (Lydekker, 1906); typicus (Lydekker, 1906).",species,Hyemoschus_aquaticus,,5,""
14200126,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Moschiola,"","","",1,"","Meminna Gray, 1836 [nomen oblitum?]; Moschiola Hodgson, 1843 [nomen nudum].",genus,,,5,""
14200127,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Moschiola,meminna,"","",1,"Indian Spotted Chevrotain","ceylonensis (Pallas, 1779) [nomen nudum]; indica (Gray, 1843); malaccensis (Gray, 1843); memennoides (Hodgson, 1841) [nomen nudum]; mimenoides (Hodgson, 1842) [nomen nudum].",species,Moschiola_meminna,,5,""
14200128,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,"","","",1,"","Lagonebrax  Gloger, 1841.",genus,,,5,""
14200129,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,javanicus,"","",1,"Java Mouse-deer","focalinus  Miller, 1903; indicus Brisson, 1765 [not available]; indicus (Gmelin, 1788); jasanicus (C. H. Smith, 1827); javanicus Gmelin, 1788; javensis Pallas, 1779 [nomen oblitum].",species,Tragulus_javanicus,,5,""
14200130,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,"","",1,"Lesser Mouse-deer","pelandoc  C. H. Smith, 1827; abruptus Chasen, 1935; affinis Gray, 1861; pierrei Bonhote, 1903; anambensis Chasen and Kloss, 1928; angustiae Kloss, 1918; brevipes Miller, 1903; carimatae Miller, 1906; everetti Bonhote, 1903; natunae Miller, 1903; fulvicollis Lyon, 1908; fulviventer Gray, 1836; fuscatus Blyth, 1858; pumilus Chasen, 1940; hosei Bonhote, 1903; virgicollis Miller, 1903; insularis Chasen, 1940; klossi Chasen, 1935; lampensis Miller, 1903; lancavensis Miller, 1903; longipes Lyon, 1908; luteicollis Lyon, 1906; masae Lyon, 1916; mergatus Thomas, 1923; pallidus Miller, 1901; penangensis Kloss, 1918; pidonis Chasen, 1940; pinius Lyon, 1916; ravulus Miller, 1903; ravus Miller, 1902; rubeus Miller, 1903; russeus Miller, 1903; russulus Miller, 1903; siantanicus Chasen and Kloss, 1928; subrufus Miller, 1903.",species,,,5,""
14200131,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,kanchil,"",1,"","",subspecies,,,5,""
14200132,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,abruptus,"",1,"","",subspecies,,,5,""
14200133,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,affinis,"",1,"","",subspecies,,,5,""
14200134,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,anambensis,"",1,"","",subspecies,,,5,""
14200135,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,angustiae,"",1,"","",subspecies,,,5,""
14200136,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,brevipes,"",1,"","",subspecies,,,5,""
14200137,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,carimatae,"",1,"","",subspecies,,,5,""
14200138,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,everetti,"",1,"","",subspecies,,,5,""
14200139,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,fulvicollis,"",1,"","",subspecies,,,5,""
14200140,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,fulviventer,"",1,"","",subspecies,,,5,""
14200141,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,hosei,"",1,"","",subspecies,,,5,""
14200142,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,insularis,"",1,"","",subspecies,,,5,""
14200143,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,klossi,"",1,"","",subspecies,,,5,""
14200144,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,lampensis,"",1,"","",subspecies,,,5,""
14200145,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,lancavensis,"",1,"","",subspecies,,,5,""
14200146,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,longipes,"",1,"","",subspecies,,,5,""
14200147,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,luteicollis,"",1,"","",subspecies,,,5,""
14200148,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,masae,"",1,"","",subspecies,,,5,""
14200149,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,mergatus,"",1,"","",subspecies,,,5,""
14200150,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,pallidus,"",1,"","",subspecies,,,5,""
14200151,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,penangensis,"",1,"","",subspecies,,,5,""
14200152,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,pidonis,"",1,"","",subspecies,,,5,""
14200153,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,pinius,"",1,"","",subspecies,,,5,""
14200154,Animalia,Chordata,Mammalia,ARTIODACTYLA,Tragulidae,"",Tragulus,kanchil,ravulus,"",1,"","",subspecies,,,5,""
